aujourd'hui	ADV	aujourd'hui
c'	PRO:cls	ce
est	AUX:pres	être
parti	VER:pper	partir
derrière	PRP	derrière
le	DET:def	le
camping	NOM	camping
donc	ADV	donc
qui	PRO:rel	qui
se	PRO:clo	se
trouve	VER:pres	trouver
non	FNO	non
non	FNO	non
non	FNO	non
c'	PRO:cls	ce
est	AUX:pres	être
parti	VER:pper	partir
carrément	ADV	carrément
d'	PRP	un
ici	ADV	ici
/de	VER:simp	<unknown>
haut	ADV	haut
.	VER:simp	<unknown>
oui	FNO	oui
non	FNO	non
mais	KON	mais
après	ADV	après
c'	PRO:cls	ce
est	AUX:pres	être
parti	VER:pper	partir
du	PRP:det	du
canal	NOM	canal
de	PRP	de
¤T¤	NAM	¤T¤
oui	FNO	oui
non	FNO	non
mais	KON	mais
quand	KON	quand
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:ton	ça
ah	INT	ah
ben	INT	ben
après	ADV	après
ça	PRO:cls	ça
a	AUX:pres	avoir
fait	VER:pper	faire
le	DET:def	le
chemin	NOM	chemin
ça	PRO:cls	ça
traversé	VER:pper	traverser
ça	PRO:ton	ça
c'	PRO:cls	ce
est	AUX:pres	être
parti	VER:pper	partir
derrière	PRP	derrière
le	DET:def	le
camping	NOM	camping
je	PRO:cls	je
crois	VER:pres	croire
le	DET:def	le
feu	NOM	feu
ah	INT	ah
automatiquement	ADV	automatiquement
oui	FNO	oui
mais	KON	mais
il	PRO:cls	il
est	AUX:pres	être
passé	VER:pper	passer
par	PRP	par
là	ADV	là
il	PRO:cls	il
est	AUX:pres	être
passé	VER:pper	passer
par	PRP	par
là	ADV	là
on	PRO:cls	on
dit	VER:pres	dire
que	KON	que
le	DET:def	le
camping	NOM	camping
a	AUX:pres	avoir
rien	PRO:ind	rien
eu	VER:pper	avoir
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
non	FNO	non
le	DET:def	le
camping	NOM	camping
n'	ADV	ne
a	AUX:pres	avoir
rien	PRO:ind	rien
eu	VER:pper	avoir
les	DET:def	le
pompiers	NOM	pompier
de	PRP	de
¤T¤	NAM	¤T¤
y	PRO:clo	y
étaient	VER:impf	être
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
qu'	KON	que
ils	PRO:cls	il
sont	VER:pres	être
pas	ADV	pas
pour	PRP	pour
les	DET:def	le
eaux	NOM	eau
oui	FNO	oui
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
même	ADV	même
¤T¤	NAM	¤T¤
qui	PRO:rel	qui
était	VER:impf	être
en	PRP	en
bas	NOM	bas
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
les	DET:def	le
pompiers	NOM	pompier
de	PRP	de
¤T¤	NAM	¤T¤
qui	PRO:rel	qui
étaient	VER:impf	être
là-bas	ADV	là-bas
mais	KON	mais
il	PRO:cls	il
faut	VER:pres	falloir
dire	VER:infi	dire
qu'	KON	que
ils	PRO:cls	il
ont	VER:pres	avoir
toutes	DET:pre	tout
les	DET:def	le
pompes	NOM	pompe
l'	DET:def	le
arrosage	NOM	arrosage
de	PRP	de
l'	DET:def	le
eau	NOM	eau
oui	FNO	oui
tout	PRO:ind	tout
est	AUX:pres	être
paré	VER:pper	parer
ou	KON	ou
et	KON	et
ils	PRO:cls	il
ont	AUX:pres	avoir
/tout	ADV	<unknown>
.	VER:pper	<unknown>
immédiatement	ADV	immédiatement
ce	PRO:dem	ce
que	PRO:rel	que
nous	PRO:clo	nous
avons	AUX:pres	avoir
fait	VER:pper	faire
parce	TRC	parce
que	KON	que
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
tous	DET:pre	tout
les	DET:def	le
jardins	NOM	jardin
qui	PRO:rel	qui
sont	VER:pres	être
en	PRP	en
haut	NOM	haut
tous	DET:pre	tout
les	DET:def	le
tuyaux	NOM	tuyau
étaient	VER:impf	être
dehors	ADV	dehors
d'	PRP	un
ailleurs	ADV	ailleurs
je	PRO:cls	je
crois	VER:pres	croire
qu'	KON	que
à	PRP	à
l'	DET:def	le
heure	NOM	heure
actuelle	ADJ	actuel
les	DET:def	le
tuyaux	NOM	tuyau
ne	ADV	ne
rentreront	VER:futu	rentrer
jamais	ADV	jamais
ils	PRO:cls	il
seront	AUX:futu	être
toujours	ADV	toujours
prêts	ADJ	prêt
en	PRP	en
cas	NOM	cas
de	PRP	de
feu	NOM	feu
oui	FNO	oui
parce	TRC	parce
que	KON	que
nous	PRO:cls	nous
nous	PRO:clo	nous
avons	VER:pres	avoir
une	DET:ind	un
très	ADV	très
jolie	ADJ	joli
pinède	NOM	pinède
que	KON	que
le	DET:def	le
maire	NOM	maire
nous	PRO:clo	nous
avait	AUX:impf	avoir
agrémentée	VER:pper	agrémenter
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
la	DET:def	le
pluie	NOM	pluie
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
le	DET:def	le
vent	NOM	vent
et	KON	et
malheureusement	ADV	malheureusement
de	PRP	de
nombreux	ADJ	nombreux
arbres	NOM	arbre
sont	AUX:pres	être
tombés	VER:pper	tomber
oui	FNO	oui
donc	ADV	donc
ensuite	ADV	ensuite
nous	PRO:cls	nous
avons	VER:pres	avoir
dans	PRP	dans
la	DET:def	le
montée	NOM	montée
de	PRP	de
très	ADV	très
jolies	ADJ	joli
villas	NOM	villa
qui	PRO:rel	qui
a	VER:pres	avoir
énormément	ADV	énormément
de	PRP	de
pins	NOM	pin
et	KON	et
on	PRO:cls	on
leur	PRO:clo	lui
a	AUX:pres	avoir
dit	VER:pper	dire
vous	PRO:cls	vous
savez	VER:pres	savoir
si	KON	si
ça	PRO:cls	ça
continue	VER:pres	continuer
tout	DET:pre	tout
le	DET:def	le
monde	NOM	monde
va	VER:pres	aller
griller	VER:infi	griller
alors	ADV	alors
ils	PRO:cls	il
ont	VER:pres	avoir
tout	DET:pre	tout
le	DET:def	le
monde	NOM	monde
va	VER:pres	aller
il	PRO:cls	il
faut	VER:pres	falloir
déboiser	VER:infi	déboiser
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
ce	PRO:dem	ce
qu'	PRO:rel	que
ils	PRO:cls	il
sont	VER:pres	être
ils	PRO:cls	il
ont	AUX:pres	avoir
commencé	VER:pper	commencer
mais	KON	mais
là	ADV	là
ils	PRO:cls	il
ont	AUX:pres	avoir
fait	VER:pper	faire
une	DET:ind	un
très	ADV	très
grosse	ADJ	gros
erreur	NOM	erreur
car	NOM	car
une	DET:ind	un
fois	NOM	fois
les	DET:def	le
arbres	NOM	arbre
coupés	VER:pper	couper
ils	PRO:cls	il
les	PRO:clo	le
ont	AUX:pres	avoir
mis	VER:pper	mettre
en	PRP	en
tas	NOM	tas
près	ADV	près
de	PRP	de
la	DET:def	le
route	NOM	route
ah	INT	ah
oui	FNO	oui
alors	ADV	alors
ça	PRO:cls	ça
revient	VER:pres	revenir
au	PRP:det	au
même	ADJ	même
ça	PRO:ton	ça
ça	PRO:cls	ça
fait	VER:pres	faire
le	DET:def	le
plus	ADV	plus
beau	ADJ	beau
foyer	NOM	foyer
pour	PRP	pour
les	DET:def	le
gens	NOM	gens
qui	PRO:rel	qui
fument	VER:pres	fumer
bien	ADV	bien
sûr	ADJ	sûr
parce	TRC	parce
qu'	KON	que
on	PRO:cls	on
ne	ADV	ne
sait	VER:pres	savoir
pas	ADV	pas
éteindre	VER:infi	éteindre
une	DET:ind	un
cigarette	NOM	cigarette
hum	FNO	hum
hum	FNO	hum
on	PRO:cls	on
voit	VER:pres	voir
fumer	VER:infi	fumer
les	DET:def	le
gens	NOM	gens
mais	KON	mais
la	DET:def	le
fainéantise	NOM	fainéantise
de	PRP	de
le	PRO:clo	le
mettre	VER:infi	mettre
dans	PRP	dans
un	DET:ind	un
cendrier	NOM	cendrier
de	PRP	de
la	DET:def	le
voiture	NOM	voiture
cependant	ADV	cependant
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
hein	INT	hein
dans	PRP	dans
toutes	DET:pre	tout
les	DET:def	le
voitures	NOM	voiture
même	ADV	même
les	DET:def	le
plus	ADV	plus
ordinaires	ADJ	ordinaire
ou	KON	ou
l'	PRO:clo	le
éteindre	VER:infi	éteindre
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
fatiguant	VER:ppre	fatiguer
combien	PRO:int	combien
de	PRP	de
fois	NOM	fois
combien	PRO:int	combien
de	PRP	de
fois	NOM	fois
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
choses	NOM	chose
on	PRO:cls	on
jette	VER:pres	jeter
comme	KON	comme
ça	PRO:ton	ça
combien	PRO:int	combien
de	PRP	de
fois	NOM	fois
vous	PRO:cls	vous
partez	VER:pres	partir
en	PRP	en
voiture	NOM	voiture
et	KON	et
vous	PRO:cls	vous
voyez	VER:pres	voir
les	DET:def	le
gens	NOM	gens
allez	INT	allez
on	PRO:cls	on
jette	VER:pres	jeter
les	DET:def	le
mégots	NOM	mégot
hum	FNO	hum
hum	FNO	hum
jeter	VER:infi	jeter
les	DET:def	le
mégots	NOM	mégot
à	PRP	à
¤T¤	NAM	¤T¤
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
des	DET:ind	un
champs	NOM	champ
de	PRP	de
blé	NOM	blé
en	PRP	en
deux	NUM	@card@
minutes	NOM	minute
nous	PRO:clo	nous
avons	VER:pres	avoir
montre	NOM	montre
en	PRP	en
main	NOM	main
deux	NUM	@card@
minutes	NOM	minute
seulement	ADV	seulement
nous	PRO:clo	nous
avons	AUX:pres	avoir
pris	VER:pper	prendre
le	PRO:clo	le
nous	PRO:clo	nous
avions	AUX:impf	avoir
relevé	VER:pper	relever
le	DET:def	le
numéro	NOM	numéro
de	PRP	de
la	DET:def	le
voiture	NOM	voiture
et	KON	et
voilà	FNO	voilà
alors	ADV	alors
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qui	PRO:rel	qui
se	PRO:clo	se
passe	VER:pres	passer
eh	INT	eh
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
on	PRO:cls	on
fait	VER:pres	faire
à	PRP	à
ces	DET:dem	ce
gens-là	NOM	<unknown>
rien	PRO:ind	rien
du	PRP:det	du
tout	ADV	tout
on	PRO:cls	on
les	DET:def	le
/a	NOM	<unknown>
.	NAM	<unknown>
oh	INT	oh
si	KON	si
hein	INT	hein
trois	NUM	@card@
mois	NOM	mois
de	PRP	de
prison	NOM	prison
ils	PRO:cls	il
sortent	VER:pres	sortir
et	KON	et
puis	KON	puis
ils	PRO:cls	il
recommencent	VER:pres	recommencer
parce	TRC	parce
que	KON	que
des	DET:ind	un
pyromanes	NOM	pyromane
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
beaucoup	ADV	beaucoup
hein	INT	hein
oui	FNO	oui
mais	KON	mais
enfin	ADV	enfin
encore	ADV	encore
les	DET:def	le
gens	NOM	gens
qui	PRO:rel	qui
jettent	VER:pres	jeter
une	DET:ind	un
cigarette	NOM	cigarette
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
volontaire	ADJ	volontaire
hein	INT	hein
mais	KON	mais
enfin	ADV	enfin
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
que	KON	que
dans	PRP	dans
la	DET:def	le
région	NOM	région
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
beaucoup	ADV	beaucoup
de	PRP	de
ah	INT	ah
ben	INT	ben
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
non	FNO	non
non	FNO	non
mais	KON	mais
enfin	ADV	enfin
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
stupide	ADJ	stupide
parce	TRC	parce
qu'	KON	que
il	PRO:cls	il
faudrait	VER:cond	falloir
expliquer	VER:infi	expliquer
non	FNO	non
pas	ADV	pas
dans	PRP	dans
nos	DET:pos	notre
écoles	NOM	école
parce	TRC	parce
qu'	KON	que
ici	ADV	ici
je	PRO:cls	je
pense	VER:pres	penser
que	KON	que
les	DET:def	le
enfants	NOM	enfant
le	PRO:clo	le
sachent	VER:subp	savoir
oui	FNO	oui
ils	PRO:cls	il
sont	VER:pres	être
au	PRP:det	au
courant	NOM	courant
mais	KON	mais
dans	PRP	dans
les	DET:def	le
écoles	NOM	école
surtout	ADV	surtout
de	PRP	de
Paris	NAM	Paris
parce	TRC	parce
que	KON	que
quand	KON	quand
les	DET:def	le
voitures	NOM	voiture
arrivent	VER:pres	arriver
avec	PRP	avec
des	DET:ind	un
soixante-quinze	NUM	@card@
un	NUM	@card@
jour	NOM	jour
je	PRO:cls	je
les	PRO:clo	le
ai	AUX:pres	avoir
vus	VER:pper	voir
dans	PRP	dans
la	DET:def	le
pinède	NOM	pinède
et	KON	et
je	PRO:cls	je
suis	AUX:pres	être
allée	VER:pper	aller
vers	PRP	vers
eux	PRO:ton	eux
et	KON	et
j'	PRO:cls	je
étais	VER:impf	être
ils	PRO:cls	il
faisaient	VER:impf	faire
pas	ADV	pas
griller	VER:infi	griller
sous	PRP	sous
les	DET:def	le
pins	NOM	pin
i-	TRC	i-
ils	PRO:cls	il
s'	PRO:clo	se
imaginaient	VER:impf	imaginer
pas	ADV	pas
que	KON	que
les	DET:def	le
pins	NOM	pin
ça	PRO:cls	ça
brûle	VER:pres	brûler
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
en	PRP	en
plein	ADV	plein
été	VER:pper	être
les	DET:def	le
pins	NOM	pin
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
concentrés	NOM	concentré
c'	PRO:cls	ce
est	VER:pres	être
formidable	ADJ	formidable
l'	DET:def	le
essence	NOM	essence
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
hum	FNO	hum
hum	FNO	hum
hé	INT	hé
mais	KON	mais
il	PRO:cls	il
faut	VER:pres	falloir
le	PRO:clo	le
voir	VER:infi	voir
pour	PRP	pour
le	PRO:clo	le
croire	VER:infi	croire
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
faire	VER:infi	faire
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
et	KON	et
ça	PRO:ton	ça
les	DET:def	le
gens	NOM	gens
ne	ADV	ne
le	PRO:clo	le
comprennent	VER:pres	comprendre
pas	ADV	pas
parce	TRC	parce
que	KON	que
chez	PRP	chez
nous	PRO:ton	nous
c'	PRO:cls	ce
est	VER:pres	être
sec	ADJ	sec
hum	FNO	hum
hum	FNO	hum
euh	INT	euh
cette	DET:dem	ce
année	NOM	année
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
année	NOM	année
exceptionnelle	ADJ	exceptionnel
d'	PRP	un
accord	NOM	accord
oui	FNO	oui
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
toujours	ADV	toujours
très	ADV	très
sec	ADJ	sec
l'	DET:def	le
an	NOM	an
dernier	ADJ	dernier
ils	PRO:cls	il
ont	AUX:pres	avoir
fait	VER:pper	faire
une	DET:ind	un
campagne	NOM	campagne
euh	INT	euh
d'	PRP	un
affichage	NOM	affichage
dans	PRP	dans
la	DET:def	le
région	NOM	région
contre	PRP	contre
les	DET:def	le
incendies	NOM	incendie
les	DET:def	le
gens	NOM	gens
ne	ADV	ne
la	PRO:clo	le
regardent	VER:pres	regarder
même	ADV	même
pas	ADV	pas
non	FNO	non
on	PRO:cls	on
devrait	VER:cond	devoir
le	PRO:clo	le
faire	VER:infi	faire
à	PRP	à
la	DET:def	le
télévision	NOM	télévision
on	PRO:cls	on
devrait	VER:cond	devoir
le	PRO:clo	le
faire	VER:infi	faire
dans	PRP	dans
les	DET:def	le
écoles	NOM	école
on	PRO:cls	on
devrait	VER:cond	devoir
apprendre	VER:infi	apprendre
dans	PRP	dans
les	DET:def	le
écoles	NOM	école
aux	PRP:det	au
petits	ADJ	petit
vous	PRO:cls	vous
allez	VER:pres	aller
partir	VER:infi	partir
en	PRP	en
vacances	NOM	vacances
dans	PRP	dans
les	DET:def	le
petits	ADJ	petit
prenez	VER:pres	prendre
une	DET:ind	un
cigarette	NOM	cigarette
que	KON	que
vos	DET:pos	votre
parents	NOM	parent
même	ADV	même
parce	TRC	parce
que	KON	que
maintenant	ADV	maintenant
les	DET:def	le
parents	NOM	parent
ont	VER:pres	avoir
peur	NOM	peur
des	PRP:det	du
enfants	NOM	enfant
euh	INT	euh
leur	PRO:clo	lui
faire	VER:infi	faire
hé	INT	hé
ben	INT	ben
oui	FNO	oui
voilà	FNO	voilà
vous	PRO:cls	vous
allez	VER:pres	aller
donner	VER:infi	donner
des	DET:ind	un
leçons	NOM	leçon
à	PRP	à
papa	NOM	papa
des	PRP:det	du
leçons	NOM	leçon
à	PRP	à
maman	NOM	maman
que	KON	que
quand	KON	quand
ils	PRO:cls	il
fument	VER:pres	fumer
il	PRO:cls	il
faut	VER:pres	falloir
bien	ADV	bien
éteindre	VER:infi	éteindre
et	KON	et
quand	KON	quand
on	PRO:cls	on
est	VER:pres	être
dehors	ADV	dehors
bien	ADV	bien
écraser	VER:infi	écraser
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
parce	TRC	parce
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
petites	ADJ	petit
herbes	NOM	herbe
sèches	ADJ	sec
ça	PRO:cls	ça
se	PRO:clo	se
répand	VER:pres	répandre
avec	PRP	avec
une	DET:ind	un
rapidité	NOM	rapidité
quelque	ADJ	<unknown>
chose	NOM	chose
d'	PRP	un
effrayante	ADJ	effrayant
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
vu	VER:pper	voir
malheureusement	ADV	malheureusement
et	KON	et
vous	PRO:cls	vous
savez	VER:pres	savoir
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
beau	ADJ	beau
à	PRP	à
voir	VER:infi	voir
hein	INT	hein
le	DET:def	le
feu	NOM	feu
partir	VER:infi	partir
mais	KON	mais
pas	ADV	pas
loin	ADV	loin
de	PRP	de
vous	PRO:ton	vous
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
certain	ADJ	certain
pourquoi	PRO:int	pourquoi
parce	TRC	parce
que	KON	que
les	DET:def	le
gens	NOM	gens
n'	ADV	ne
avaient	AUX:impf	avoir
pas	ADV	pas
éteint	VER:pper	éteindre
la	DET:def	le
cigarette	NOM	cigarette
hum	FNO	hum
hum	FNO	hum
alors	ADV	alors
tout	DET:pre	tout
le	DET:def	le
monde	NOM	monde
s'	PRO:clo	se
est	AUX:pres	être
affolé	VER:pper	affoler
tout	DET:pre	tout
le	DET:def	le
monde	NOM	monde
a	AUX:pres	avoir
couru	VER:pper	courir
alors	ADV	alors
naturellement	ADV	naturellement
on	PRO:cls	on
a	AUX:pres	avoir
tapé	VER:pper	taper
ah	INT	ah
on	PRO:cls	on
est	AUX:pres	être
arrivé	VER:pper	arriver
à	PRP	à
l'	PRO:clo	le
éteindre	VER:infi	éteindre
oui	FNO	oui
mais	KON	mais
ça	PRO:cls	ça
avait	AUX:impf	avoir
pris	VER:pper	prendre
au	PRP:det	au
moins	ADV	moins
vingt	NUM	@card@
vingt	NUM	@card@
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
sûr	ADJ	sûr
que	KON	que
vingt-cinq	NUM	@card@
mètres	NOM	mètre
suffit	VER:pres	suffire
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
ait	VER:subp	avoir
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
ait	VER:subp	avoir
un	DET:ind	un
pin	NOM	pin
ou	KON	ou
n'	ADV	ne
importe	VER:pres	importer
et	KON	et
puis	KON	puis
on	PRO:cls	on
l'	PRO:clo	le
éteint	VER:pres	éteindre
plus	ADV	plus
alors	ADV	alors
dans	PRP	dans
les	DET:def	le
pins	NOM	pin
dans	PRP	dans
les	DET:def	le
jardins	NOM	jardin
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
beaucoup	ADV	beaucoup
qui	PRO:rel	qui
l'	PRO:clo	le
ont	AUX:pres	avoir
fait	VER:pper	faire
/d'ailleurs	MLT	<unknown>
.	NOM:sig	<unknown>
nous	PRO:ton	nous
les	DET:def	le
on	PRO:cls	on
a	AUX:pres	avoir
été	VER:pper	être
les	DET:def	le
premiers	ADJ	premier
à	PRP	à
le	PRO:clo	le
faire	VER:infi	faire
il	PRO:clsi	il
faut	VER:pres	falloir
bien	ADV	bien
nettoyer	VER:infi	nettoyer
le	DET:def	le
parterre	NOM	parterre
oui	FNO	oui
et	KON	et
ensuite	ADV	ensuite
le	DET:def	le
tronc	NOM	tronc
aller	VER:infi	aller
nettoyer	VER:infi	nettoyer
au	PRP:det	au
moins	ADV	moins
à	PRP	à
une	DET:ind	un
hauteur	NOM	hauteur
de	PRP	de
oh	INT	oh
facilement	ADV	facilement
cinq	NUM	@card@
à	PRP	à
six	NUM	@card@
mètres	NOM	mètre
oui	FNO	oui
alors	ADV	alors
là	ADV	là
déjà	ADV	déjà
c'	PRO:cls	ce
est	AUX:pres	être
dégagé	VER:pper	dégager
c'	PRO:cls	ce
est	VER:pres	être
plus	ADV	plus
difficile	ADJ	difficile
oui	FNO	oui
parce	TRC	parce
qu'	KON	que
une	DET:ind	un
pomme	NOM	pomme
de	PRP	de
pin	NOM	pin
éclate	VER:pres	éclater
oui	FNO	oui
et	KON	et
quand	KON	quand
elle	PRO:cls	elle
éclate	VER:pres	éclater
elle	PRO:cls	elle
peut	VER:pres	pouvoir
sauter	VER:infi	sauter
elle	PRO:cls	elle
envoie	VER:pres	envoyer
des	DET:ind	un
ou	KON	ou
en	PRP	en
bas	NOM	bas
ou	KON	ou
en	PRP	en
haut	NOM	haut
hum	FNO	hum
hum	FNO	hum
et	KON	et
ça	PRO:ton	ça
je	PRO:cls	je
l'	PRO:clo	le
ignorais	VER:impf	ignorer
totalement	ADV	totalement
ça	PRO:ton	ça
ça	PRO:cls	ça
a	AUX:pres	avoir
été	AUX:pper	être
il	PRO:cls	il
a	AUX:pres	avoir
fallu	VER:pper	falloir
que	KON	que
je	PRO:cls	je
voie	VER:subp	voir
un	DET:ind	un
feu	NOM	feu
pour	PRP	pour
qu'	KON	que
on	PRO:cls	on
me	PRO:clo	me
l'	PRO:clo	le
apprend	VER:pres	apprendre
oui	FNO	oui
oui	FNO	oui
moi	PRO:ton	moi
je	PRO:cls	je
le	PRO:clo	le
savais	VER:impf	savoir
jusqu'	PRP	jusque
à	PRP	à
trois	NUM	@card@
cent	NUM	@card@
mètres	NOM	mètre
ça	PRO:cls	ça
peut	VER:pres	pouvoir
sauter	VER:infi	sauter
oui	FNO	oui
ça	PRO:cls	ça
faisait	VER:impf	faire
un	DET:ind	un
euh	INT	euh
ça	PRO:cls	ça
saute	VER:subp	sauter
ça	PRO:cls	ça
fait	VER:pres	faire
des	DET:ind	un
des	DET:ind	un
moi	PRO:ton	moi
je	PRO:cls	je
disais	VER:impf	dire
cinquante	NUM	@card@
cent	NUM	@card@
mètres	NOM	mètre
à	PRP	à
mon	DET:pos	mon
point	NOM	point
de	PRP	de
vue	NOM	vue
c'	PRO:cls	ce
était	VER:impf	être
c'	PRO:cls	ce
est	VER:pres	être
loin	ADV	loin
énormément	ADV	énormément
ça	PRO:cls	ça
saute	VER:subp	sauter
énormément	ADV	énormément
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
quelque	ADJ	<unknown>
chose	NOM	chose
d'	PRP	un
épouvantable	ADJ	épouvantable
d'	PRP	un
ailleurs	ADV	ailleurs
mon	DET:pos	mon
mari	NOM	mari
ce	DET:dem	ce
soir	NOM	soir
est	AUX:pres	être
revenu	VER:pper	revenir
et	KON	et
m'	PRO:clo	me
a	AUX:pres	avoir
expliqué	VER:pper	expliquer
que	KON	que
cet	DET:dem	ce
après-midi	NOM	après-midi
les	DET:def	le
pompiers	NOM	pompier
étaient	VER:impf	être
en	PRP	en
train	NOM	train
de	PRP	de
on	PRO:cls	on
peut	VER:pres	pouvoir
dire	VER:infi	dire
d'	PRP	un
éteindre	VER:infi	éteindre
d'	PRP	un
éteindre	VER:infi	éteindre
en	PRP	en
face	NOM	face
eux	PRO:ton	eux
et	KON	et
par	PRP	par
derrière	ADV	derrière
ça	PRO:cls	ça
avait	AUX:impf	avoir
repris	VER:pper	reprendre
et	KON	et
ils	PRO:cls	il
étaient	VER:impf	être
entre	PRP	entre
deux	NUM	@card@
feux	NOM	feu
alors	ADV	alors
les	DET:def	le
pauvres	ADJ	pauvre
gens	NOM	gens
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
hum	FNO	hum
hum	FNO	hum
c'	PRO:cls	ce
était	VER:impf	être
affolant	ADJ	affolant
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
certain	ADJ	certain
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
d'	PRP	un
ailleurs	ADV	ailleurs
comme	KON	comme
ça	PRO:ton	ça
que	KON	que
les	DET:def	le
tuyaux	NOM	tuyau
ont	AUX:pres	avoir
brûlé	VER:pper	brûler
et	KON	et
une	DET:ind	un
voiture	NOM	voiture
la	DET:def	le
moitié	NOM	moitié
d'	PRP	un
une	DET:ind	un
voiture	NOM	voiture
a	AUX:pres	avoir
brûlé	VER:pper	brûler
oui	FNO	oui
d'	PRP	un
accord	NOM	accord
mais	KON	mais
enfin	ADV	enfin
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
euh	INT	euh
heureusement	ADV	heureusement
les	DET:def	le
jeunes	ADJ	jeune
étaient	VER:impf	être
sains	ADJ	sain
et	KON	et
saufs	ADJ	sauf
hum	FNO	hum
hum	FNO	hum
c'	PRO:cls	ce
était	VER:impf	être
l'	DET:def	le
essentiel	ADJ	essentiel
parce	TRC	parce
que	KON	que
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
surtout	ADV	surtout
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
regarde	VER:pres	regarder
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
certain	ADJ	certain
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
votre	DET:pos	votre
mari	NOM	mari
avait	AUX:impf	avoir
bien	ADV	bien
déboisé	VER:pper	déboiser
quand	KON	quand
même	ADV	même
le	DET:def	le
le	DET:def	le
terrain	NOM	terrain
alors	ADV	alors
inutile	ADJ	inutile
de	PRP	de
vous	PRO:clo	vous
dire	VER:infi	dire
qu'	KON	que
on	PRO:cls	on
avait	AUX:impf	avoir
déjà	ADV	déjà
commencé	VER:pper	commencer
d'	PRP	un
ailleurs	ADV	ailleurs
depuis	ADV	depuis
longtemps	ADV	longtemps
l'	DET:def	le
année	NOM	année
dernière	ADJ	dernier
on	PRO:cls	on
a	AUX:pres	avoir
commencé	VER:pper	commencer
cette	DET:dem	ce
année	NOM	année
on	PRO:cls	on
a	AUX:pres	avoir
continué	VER:pper	continuer
nous	PRO:clo	nous
avons	VER:pres	avoir
le	DET:def	le
personnel	NOM	personnel
euh	INT	euh
qui	PRO:rel	qui
avait	AUX:impf	avoir
mis	VER:pper	mettre
des	DET:ind	un
gros	ADJ	gros
passages	NOM	passage
des	DET:ind	un
et	KON	et
là	ADV	là
